ReplyId,Incident_id,ReplyMessage,ReplyDate
1820,1071,ประสานแจ้งผู้ใช้งาน หาสาเหตุและแนวทางแก้ไขปัญหา,26/1/2024 10:09
1821,1072,ประสานแจ้งผู้ใช้งาน หาสาเหตุและแนวทางแก้ไขปัญหา,26/1/2024 10:09
1822,1070,ส่งอีเมลแจ้งเตือนผู้ใช้ แนะนำให้ตรวจสอบบัญชี และเปลี่ยนรหัสผ่าน,26/1/2024 10:27
1823,1071,ส่งอีเมลแจ้งเตือนผู้ใช้ แนะนำให้ตรวจสอบบัญชี และเปลี่ยนรหัสผ่าน,26/1/2024 10:32
1824,1072,ส่งอีเมลแจ้งเตือนผู้ใช้งาน แนะนำให้ตรวจสอบบัญชีและเปลี่ยนรหัสผ่าน,26/1/2024 10:33
1825,1058,ดำเนินการ Block Destination เรียบร้อบ,29/1/2024 14:31
1826,1074,ให้ทำการเก็บหลักฐาน สแกนช่องโหว่ของระบบ พร้อมทั้งประสานงานเจ้าหน้าที่ส่วนงานที่เกี่ยวข้องเพื่อให้คำแนะนำ หาสาเหตุและแนวทางแก้ไขต่อไป  โดยให้เวลาแก้ไขภายใน 3 วัน หากส่วนงานไม่ทำงานแก้ไขให้ทำหนังสือแจ้งเตือนส่วนงานต่อไป,29/1/2024 14:31
1827,1044,ผู้ดูแลได้ติดตั้ง microsoft defender for endpoint และ ประชาสัมพันธ์เพื่อให้ผู้ใช้งานติดตั้ง ESET สำหรับเครื่องใช้งานแล้ว,29/1/2024 14:32
1828,1074,ได้ทำการเก็ลหลักฐานเรียบร้อย และกำลังดำเนินการส่งข้อมูลให้กับผู้ดูแล,29/1/2024 14:33
1829,1074,ผู้ดูแลได้ทำการแก้ไขแล้ว และกำลังตรวจสอบแก้ไขช่องโหว่ที่เข้ามาเพิ่มเติม,29/1/2024 14:51
1830,1073,ประสานแจ้งผู้ใช้งาน หาสาเหตุและแนวทางแก้ไขปัญหา,30/1/2024 13:40
1831,1075,ประสานแจ้งผู้ใช้งาน หาสาเหตุและแนวทางแก้ไขปัญหา,30/1/2024 13:41
1832,1077,ประสานแจ้งผู้ใช้งาน หาสาเหตุและแนวทางแก้ไขปัญหา,30/1/2024 13:41
1833,1078,ประสานแจ้งผู้ใช้งาน หาสาเหตุและแนวทางแก้ไขปัญหา,30/1/2024 13:42
1834,1076,ดำเนินการแจ้งผู้ดูแลแล้ว และรอผลการแก้ไข,31/1/2024 9:33
1835,1073,ส่งอีเมลแจ้งเตือนผู้ใช้ แนะนำให้ตรวจสอบบัญชีและเปลี่ยนรหัสผ่าน,31/1/2024 14:34
1836,1075,แจ้งเตือนผู้ใช้งาน แนะนำให้ตรวจสอบบัญชีและเปลี่ยนรหัสผ่าน,31/1/2024 14:43
1837,1077,ส่งอีเมลแจ้งผู้ใช้ แนะนำให้ตรวจสอบบัญชีและเปลี่ยนรหัสผ่าน,31/1/2024 14:48
1838,1078,อยู่ระหว่างประสานแจ้งผู้ดูแลคณะวิทยาศาสตร์,31/1/2024 14:51
1839,1079,ให้ Block Source IP ดังกล่าว,2/2/2024 15:12
1840,1080,ประสานแจ้งผู้ใช้งาน หาสาเหตุและแนวทางแก้ไขปัญหา,2/2/2024 15:12
1841,1081,ประสานแจ้งผู้ใช้งาน หาสาเหตุและแนวทางแก้ไขปัญหา,2/2/2024 15:13
1842,1082,ประสานแจ้งผู้ใช้งาน หาสาเหตุและแนวทางแก้ไขปัญหา,2/2/2024 15:13
1843,1076,ทางผู้ดูแลได้ทำการแก้ไขเรียบร้อยแล้ว,5/2/2024 15:29
1844,1083,ให้ทำการเก็บหลักฐาน สแกนช่องโหว่ของระบบ พร้อมทั้งประสานงานเจ้าหน้าที่ส่วนงานที่เกี่ยวข้องเพื่อให้คำแนะนำ หาสาเหตุและแนวทางแก้ไขต่อไป  โดยให้เวลาแก้ไขภายใน 3 วัน หากส่วนงานไม่ทำงานแก้ไขให้ทำหนังสือแจ้งเตือนส่วนงานต่อไป ,6/2/2024 9:17
1845,1084,ให้ Block Destination IP ดังกล่าว,6/2/2024 9:17
1846,1083,ผู้ดูแลได้ทำการแก้ไขแล้ว,6/2/2024 10:34
1847,1079,แจ้งไปยังส่วนงานที่ได้รับผลกระทบเพื่อดำเนินการ block แล้ว,6/2/2024 14:23
1848,1084,ดำเนินการ Block Destination IP แล้ว,6/2/2024 14:24
1849,1085,ให้ Block Destination IP ดังกล่าว,7/2/2024 9:46
1850,1078,แจ้งผู้ดูแลระบบคณะวิทยาศาสตร์ เพื่อดำเนินการ Update ไดร์เวอร์ หรือถอนการติดตั้งไดร์เวอร์ ดังกล่าวแล้ว เมื่อวันที่ 2/2/2567,7/2/2024 10:00
1851,1080,แจ้งเตือนผู้ใช้งาน แนะนำให้ตรวจสอบบัญชีและเปลี่ยนรหัสผ่าน,7/2/2024 10:02
1852,1082,แจ้งผู้ดูแลระบบของคณะอุตสาหกรรมเกษตร แนะนำวิธีการ uninstall ไฟล์แล้ว,7/2/2024 10:38
1853,1086,ให้ Block Source IP,14/2/2024 13:34
1854,1087,ให้ Block destination ดังกล่าว,14/2/2024 13:34
1855,1088,ให้ทำการเก็บหลักฐาน สแกนช่องโหว่ของระบบ พร้อมทั้งประสานงานเจ้าหน้าที่ส่วนงานที่เกี่ยวข้องเพื่อให้คำแนะนำ หาสาเหตุและแนวทางแก้ไขต่อไป  โดยให้เวลาแก้ไขภายใน 3 วัน หากส่วนงานไม่ทำงานแก้ไขให้ทำหนังสือแจ้งเตือนส่วนงานต่อไป,14/2/2024 15:22
1856,1088,ผู้ดูแลได้ทำการนำข้อมูลละเอียดอ่อนออกจากเว็บไซต์แล้ว และได้ส่งข้อมูลการทำ web Security เพื่มเติมแล้ว,14/2/2024 15:40
1857,1087,ฺBlock destination IP แล้ว,15/2/2024 16:16
1858,1086,ฺBlock destination IP แล้ว,15/2/2024 16:16
1859,1085,ฺBlock destination IP แล้ว,15/2/2024 16:17
1860,1089,ให้ Block Source IP ดังกล่าว,19/2/2024 14:18
1861,1090,ให้ทำการเก็บหลักฐาน สแกนช่องโหว่ของระบบ พร้อมทั้งประสานงานเจ้าหน้าที่ส่วนงานที่เกี่ยวข้องเพื่อให้คำแนะนำ หาสาเหตุและแนวทางแก้ไขต่อไป  โดยให้เวลาแก้ไขภายใน 3 วัน หากส่วนงานไม่ทำงานแก้ไขให้ทำหนังสือแจ้งเตือนส่วนงานต่อไป ,19/2/2024 14:19
1862,1090,แจ้งผู้ดูแลเรียบร้อย และกำลังดำเนินการแก้ไข,20/2/2024 9:52
1863,1091,ให้ทำการเก็บหลักฐาน สแกนช่องโหว่ของระบบ พร้อมทั้งประสานงานเจ้าหน้าที่ส่วนงานที่เกี่ยวข้องเพื่อให้คำแนะนำ หาสาเหตุและแนวทางแก้ไขต่อไป  โดยให้เวลาแก้ไขภายใน 3 วัน หากส่วนงานไม่ทำงานแก้ไขให้ทำหนังสือแจ้งเตือนส่วนงานต่อไป ,22/2/2024 8:54
1864,1092,ให้ Block Source IP ดังกล่าว,22/2/2024 8:55
1865,1091,ทำการเก็บหลักฐาน scan ช่องโหว่ และแจ้งผู้ดูแลเรียบร้อย,22/2/2024 10:26
1866,1091,ผู้ดูแลได้ทำการแก้ไขแล้ว,22/2/2024 10:26
1867,1090,ผู้ดูแลได้ทำการแก้ไขเรียบร้อยแล้ว,22/2/2024 10:27
1868,1093,ให้ Block Source IP ดังกล่าว,23/2/2024 14:00
1869,1094,ตรวจสอบหาสาเหตุและวิธีป้องกัน,27/2/2024 13:51
1870,1093,ดำเนินการ block source เรียบร้อย,27/2/2024 14:12
1871,1094,ตรวจสอบพบการพยายาม request จาก IP : 47.128.0.0/16 เข้ามายัง IP : 202.28.244.91 ซึ่งเป็น reverse proxy ของ OOP เพื่องต้นได้ทำการ block subnet source ดั่งกล่าวแล้ว,27/2/2024 14:14
1872,1095,ประสานแจ้งผู้ดูแลระบบเพื่อแก้ไข,15/3/2024 12:38
1873,1096,ติดต่อประสานผู้ดูแลระบบเพื่อแก้ไข,15/3/2024 12:39
1874,1097,ให้ Block Source IP ดังกล่าว,15/3/2024 12:39
1875,1098,เช็ค reputation IP และพิจารณา Block Source IP ดังกล่าว,15/3/2024 12:40
1876,1099,ให้ Block Source IP ดังกล่าว,15/3/2024 12:41
1877,1100,ให้ Block Source IP ดังกล่าว,15/3/2024 12:41
1878,1101,ให้ Block Source IP ดังกล่าว,15/3/2024 12:41
1879,1102,ให้ทำการเก็บหลักฐาน สแกนช่องโหว่ของระบบ พร้อมทั้งประสานงานเจ้าหน้าที่ส่วนงานที่เกี่ยวข้องเพื่อให้คำแนะนำ หาสาเหตุและแนวทางแก้ไขต่อไป  โดยให้เวลาแก้ไขภายใน 3 วัน หากส่วนงานไม่ทำงานแก้ไขให้ทำหนังสือแจ้งเตือนส่วนงานต่อไป,19/3/2024 10:23
1880,1103,ให้ทำการเก็บหลักฐาน สแกนช่องโหว่ของระบบ พร้อมทั้งประสานงานเจ้าหน้าที่ส่วนงานที่เกี่ยวข้องเพื่อให้คำแนะนำ หาสาเหตุและแนวทางแก้ไขต่อไป  โดยให้เวลาแก้ไขภายใน 3 วัน หากส่วนงานไม่ทำงานแก้ไขให้ทำหนังสือแจ้งเตือนส่วนงานต่อไป,19/3/2024 10:23
1881,1102,ทางผู้ดูแลทำการแก้ไขนำข้อฒูลออกเรียบร้อย และทำการเปลี่ยน password user ที่เกี่ยวข้องทั้งหมด,19/3/2024 11:50
1882,1101,ดำเนินการ Block แล้ว ,19/3/2024 16:12
1883,1100,ดำเนินการ Block แล้ว,19/3/2024 16:12
1884,1099,ดำเนินการ Block แล้ว ,19/3/2024 16:14
1885,1095,ดำเนินการ Block แล้ว ,19/3/2024 16:14
1886,1098,ตรวจ Soure IP แล้วพบเป็น IP อันตราย  ดำเนินการ Block แล้ว,19/3/2024 16:15
1887,1097,ดำเนินการ Block แล้ว,19/3/2024 16:15
1888,1095,ประสานงานตรวจสอบแล้วพบว่าเป็นการผิดพลาดของระบบ ได้ดำเนินการแก้ไขแล้ว,19/3/2024 16:18
1889,1103,ผู้ดูแลได้ทำการแก้ไขเรียบร้อย,20/3/2024 10:31
1890,1096,ประสานแจ้งคณะวิทยาศาสตร์แล้ว,20/3/2024 11:35
1891,1104,ให้ Block Source IP ดังกล่าว,26/3/2024 10:45
1892,1105,ให้ Block Source IP ดังกล่าว,26/3/2024 10:45
1893,1106,ให้ Block Source IP ดังกล่าว,26/3/2024 10:45
1894,1107,ให้ Block Source IP ดังกล่าว,26/3/2024 10:46
1895,1108,ให้ Block Source IP ดังกล่าว,26/3/2024 10:46
1896,1109,ให้ Block Source IP ดังกล่าว,26/3/2024 10:47
1897,1110,ให้ Block Source IP ดังกล่าว,26/3/2024 10:47
1898,1111,ให้ Block Source IP ดังกล่าว,26/3/2024 10:47
1899,1112,ประสานแจ้งผู้ใช้งาน หรือเจ้าหน้าที่เกี่ยวข้อง หาสาเหตุและแนวทางแก้ไขปัญหา,26/3/2024 10:49
1900,1113,ให้ทำการเก็บหลักฐาน สแกนช่องโหว่ของระบบ พร้อมทั้งประสานงานเจ้าหน้าที่ส่วนงานที่เกี่ยวข้องเพื่อให้คำแนะนำ หาสาเหตุและแนวทางแก้ไขต่อไป  โดยให้เวลาแก้ไขภายใน 3 วัน หากส่วนงานไม่ทำงานแก้ไขให้ทำหนังสือแจ้งเตือนส่วนงานต่อไป,26/3/2024 10:51
1901,1112,ติดต่อประสานแจ้งเจ้าหน้าที่คณะรัฐศาสตร์ฯเพื่อดำเนินการตรวจสอบแล้ว,27/3/2024 9:18
1902,1104,ดำเนินการ Block แล้ว,28/3/2024 10:39
1903,1105,ดำเนินการ Block แล้ว,28/3/2024 10:39
1904,1106,ดำเนินการ Block แล้ว,28/3/2024 10:39
1905,1107,ดำเนินการ Block แล้ว,28/3/2024 10:39
1906,1108,ดำเนินการ Block แล้ว,28/3/2024 10:40
1907,1109,ดำเนินการ Block แล้ว,28/3/2024 10:40
1908,1110,ดำเนินการ Block แล้ว,28/3/2024 10:40
1909,1111,ดำเนินการ Block แล้ว,28/3/2024 10:40
1910,1114,ให้ Block Source IP ดังกล่าว,29/3/2024 10:13
1911,1113,ผู้ดูแลได้ทำการแก้ไขเรียบร้อยแล้ว,29/3/2024 10:13
1912,1115,ให้ Block Source IP ดังกล่าว,29/3/2024 10:13
1913,1116,ให้ Block Source IP ดังกล่าว,29/3/2024 10:14
1914,1117,ให้ Block Source IP ดังกล่าว,29/3/2024 10:14
1915,1118,ให้ Block Source IP ดังกล่าว,29/3/2024 10:15
1916,1119,ให้ Block Source IP ดังกล่าว,29/3/2024 10:16
1917,1120,ให้ Block Source IP ดังกล่าว,29/3/2024 10:16
1918,1121,ให้ Block Source IP ดังกล่าว,29/3/2024 10:17
1919,1122,ให้ Block Source IP ดังกล่าว,29/3/2024 10:17
1920,1123,ให้ทำการเก็บหลักฐาน สแกนช่องโหว่ของระบบ พร้อมทั้งประสานงานเจ้าหน้าที่ส่วนงานที่เกี่ยวข้องเพื่อให้คำแนะนำ หาสาเหตุและแนวทางแก้ไขต่อไป  โดยให้เวลาแก้ไขภายใน 3 วัน หากส่วนงานไม่ทำงานแก้ไขให้ทำหนังสือแจ้งเตือนส่วนงานต่อไป,29/3/2024 10:18
1921,1123,ได้ทำการเก็บหลักฐาน และสแกนช่องโหว่แล้ว และผู้ดูแลได้ทำการแก้ไขเรียบร้อย,1/4/2024 10:53
1922,1122,ดำเนินการ Block แล้ว,1/4/2024 10:54
1923,1121,ดำเนินการ Block แล้ว,1/4/2024 10:54
1924,1120,ดำเนินการ Block แล้ว,1/4/2024 10:55
1925,1119,ดำเนินการ Block แล้ว,1/4/2024 10:55
1926,1118,ดำเนินการ Block แล้ว,1/4/2024 10:55
1927,1116,ดำเนินการ Block แล้ว,1/4/2024 10:55
1928,1115,ดำเนินการ Block แล้ว,1/4/2024 10:55
1929,1114,ดำเนินการ Block แล้ว,1/4/2024 10:56
1930,1117,ดำเนินการ Block แล้ว,1/4/2024 10:56
1931,1124,ประสานแจ้งเจ้าหน้าที่เกี่ยวข้องและผู้ใช้งาน หาสาเหตุและแนวทางแก้ไขปัญหา,1/4/2024 12:39
1932,1124,ประสานงานแจ้งผู้ดูแลระบบของสถาบันวิจัยวิทยาศาสตร์สุขภาพ เพื่อทำการตรวจสอบเครื่อง Client แล้ว,5/4/2024 11:28
1933,1125,ให้ Block Source IP ดังกล่าว,9/4/2024 15:28
1934,1126,ให้ Block Source IP ดังกล่าว,9/4/2024 15:28
1935,1127,ประสานแจ้งเจ้าหน้าที่เกี่ยวข้องและผู้ใช้งาน หาสาเหตุและแนวทางแก้ไขปัญหา,9/4/2024 15:29
1936,1128,ให้ Block Source IP ดังกล่าว,9/4/2024 15:31
1937,1129,ให้ Block Source IP ดังกล่าว,9/4/2024 15:31
1938,1125,ดำเนินการ Block source เรียบร้อยแล้ว,9/4/2024 15:32
1939,1126,ดำเนินการ Block source เรียบร้อย,9/4/2024 15:35
1940,1128,ดำเนินการ Block source เรียบร้อย,9/4/2024 15:35
1941,1129,ดำเนินการ Block source เรียบร้อย,9/4/2024 15:36
1942,1130,ให้ Block Source IP ดังกล่าว,10/4/2024 10:47
1943,1127,ประสานผู้ดูแลระบบคณะวิจิตรศิลป์ ให้ทำการตรวจสอบและแก้ไขแล้ว,11/4/2024 8:50
1944,1130,ดำเนินการ Block source เรียบร้อย,17/4/2024 10:25
1945,1131,ให้ Block Source IP ดังกล่าว,17/4/2024 15:07
1946,1132,ให้ทำการเก็บหลักฐาน สแกนช่องโหว่ของระบบ พร้อมทั้งประสานงานเจ้าหน้าที่ส่วนงานที่เกี่ยวข้องเพื่อให้คำแนะนำ หาสาเหตุและแนวทางแก้ไขต่อไป  โดยให้เวลาแก้ไขภายใน 3 วัน หากส่วนงานไม่ทำงานแก้ไขให้ทำหนังสือแจ้งเตือนส่วนงานต่อไป,17/4/2024 15:09
1947,1133,ประสานแจ้งเจ้าหน้าที่เกี่ยวข้องและผู้ใช้งาน หาสาเหตุและแนวทางแก้ไขปัญหา,19/4/2024 9:51
1948,1132,ทางผู้ดูแลได้ทำการแก้ไข และหาสาเหตุเพื่อทำการป้องกันการเกิดซ้ำต่อไป,19/4/2024 9:55
1949,1131,ดำเนินการ Block source เรียบร้อย,19/4/2024 9:56
1950,1134,ให้ Block Source IP ดังกล่าว,19/4/2024 10:08
1951,1134,ดำเนินการก่ี Block source เรียบร้อย,19/4/2024 16:35
1952,1133,ส่งอีเมลแจ้งเตือนผู้ใช้ แนะนำให้ตรวจสอบบัญชีและเปลี่ยนรหัสผ่าน,22/4/2024 9:34
1953,1135,ให้ Block Source IP ดังกล่าว,23/4/2024 10:11
1954,1136,ให้ Block Source IP ดังกล่าว,23/4/2024 10:12
1955,1137,ให้ Block Source IP ดังกล่าว,23/4/2024 10:12
1956,1138,ให้ Block Source IP ดังกล่าว,23/4/2024 10:13
1957,1139,202.28.24.252,23/4/2024 10:14
1958,1140,ให้ Block Destination IP ดังกล่าว,23/4/2024 10:15
1959,1141,ให้ Block Source IP ดังกล่าว,23/4/2024 10:16
1960,1142,ประสานแจ้งเจ้าหน้าที่เกี่ยวข้องและผู้ใช้งาน หาสาเหตุและแนวทางแก้ไขปัญหา,24/4/2024 11:07
1961,1141,ดำเนินการ Block source เรียบร้อย,24/4/2024 11:44
1962,1136,ดำเนินการ Block source เรียบร้อย,24/4/2024 11:45
1963,1135,ดำเนินการ Block source เรียบร้อย,24/4/2024 11:46
1964,1143,ให้ประสานแจ้งเจ้าหน้าที่เกี่ยวข้อง หาสาเหตุและแนวทางแก้ไขปัญหา ,24/4/2024 13:57
1965,1140,ดำเนินการ Block แล้ว,24/4/2024 14:05
1966,1139,ดำเนินการ Block แล้ว,24/4/2024 14:05
1967,1138,ดำเนินการ Block แล้ว,24/4/2024 14:06
1968,1137,ดำเนินการ Block แล้ว,24/4/2024 14:06
1969,1142,ส่งอีเมลแจ้งเตือนผู้ใช้ แนะนำให้ตรวจสอบบัญชีและเปลี่ยนรหัสผ่าน,25/4/2024 9:48
1970,1144,ให้ Block Source IP ดังกล่าว,25/4/2024 10:11
1971,1145,ให้ Block Source IP ดังกล่าว,25/4/2024 10:12
1972,1145,ให้ Block Source IP ดังกล่าว,25/4/2024 10:12
1973,1146,ให้ Block Destination IP ดังกล่าว,25/4/2024 10:13
1974,1147,ให้ Block Source IP ดังกล่าว,25/4/2024 10:14
1975,1148,ให้ Block Source IP ดังกล่าว,25/4/2024 10:14
1976,1143,ผู้ดูแลได้ทำการแก้ไขหน้าเว็บให้ไม่สามารถเข้าถึงระบบ admin ได้ เปลี่ยนรหัสผ่าน account ที่เกี่ยวข้อง,25/4/2024 10:30
1977,1147,ดำเนินการ Block source เรียบร้อย,25/4/2024 10:31
1978,1148,ดำเนินการ block source เรียบร้อย,25/4/2024 10:32
1979,1149,ประสานแจ้งเจ้าหน้าที่เกี่ยวข้อง หาสาเหตุและแนวทางแก้ไขปัญหา,30/4/2024 9:00
1980,1150,ให้ Block Source IP ดังกล่าว,30/4/2024 9:01
1981,1151,ให้ Block Source IP ดังกล่าว,30/4/2024 9:01
1982,1152,ให้ Block Source IP ดังกล่าว,30/4/2024 9:01
1983,1153,ให้ Block Source IP ดังกล่าว,30/4/2024 9:02
1984,1149,ผู้ดูแลได้ทำการลบ code file ที่สามารถเข้าถึงระบบบน Server เรียบร้อย,30/4/2024 9:22
1985,1152,ดำเนินการ Block source เรียบร้อย,30/4/2024 9:23
1986,1153,ดำเนินการ block source เรียบร้อย,30/4/2024 9:23
1987,1154,ประสานแจ้งเจ้าหน้าที่เกี่ยวข้องและผู้ใช้งาน หาสาเหตุและแนวทางแก้ไขปัญหา,30/4/2024 10:26
1988,1155,ให้ Block Source IP ดังกล่าว,30/4/2024 10:26
1989,1156,ให้ Block Source IP ดังกล่าว,30/4/2024 10:27
1990,1155,ดำเนินการ Block source เรียบร้อย,30/4/2024 10:27
1991,1156,ดำเนินการ Block source เรียบร้อย,30/4/2024 10:28
1992,1157, ประสานแจ้งเจ้าหน้าที่เกี่ยวข้อง หาสาเหตุและแนวทางแก้ไขปัญหา,30/4/2024 10:28
1993,1154,ส่งอีเมลแจ้งเตือนผู้ใช้ แนะนำให้ตรวจสอบบัญชีและเปลี่ยนรหัสผ่าน,30/4/2024 10:45
1994,1158,ให้ Block Source IP ดังกล่าว,30/4/2024 14:33
1995,1144,ดำเนินการ Block แล้ว,30/4/2024 16:54
1996,1145,ดำเนินการ Block แล้ว,30/4/2024 16:54
1997,1146,ดำเนินการ Block แล้ว,30/4/2024 16:54
1998,1150,ดำเนินการ Block แล้ว,30/4/2024 16:54
1999,1151,ดำเนินการ Block แล้ว,30/4/2024 16:54
2000,1159,ให้ Block Source IP ดังกล่าว,1/5/2024 8:54
2001,1160,ให้ Block Source IP ดังกล่าว,1/5/2024 8:55
2002,1158,ดำเนินการ Block source เรียบร้อย,3/5/2024 13:42
2003,1161,ให้ Block Source IP ดังกล่าว,9/5/2024 9:15
2004,1162,ประสานแจ้งเจ้าหน้าที่เกี่ยวข้อง หาสาเหตุและแนวทางแก้ไขปัญหา,9/5/2024 9:17
2005,1163,ประสานแจ้งเจ้าหน้าที่เกี่ยวข้อง หาสาเหตุและแนวทางแก้ไขปัญหา,9/5/2024 9:19
2006,1161,ดำเนินการ Block source เรียบร้อย,9/5/2024 9:20
2007,1163,ได้ส่งวิธีการแก้ไขให้ทางผู้ดูแลแล้ว และกำลังทยอยแก้ไข,9/5/2024 9:23
2008,1162,ประสานผู้ดูแลระบบ IT ของฝ่ายส่งมอบ เพื่อดำเนินการ Restart เครื่อง Client และทำการสแกนไวรัสแล้ว,9/5/2024 10:01
2009,1164,ให้ Block Source IP ดังกล่าว,14/5/2024 8:20
2010,1165,ให้ Block Source IP ดังกล่าว,14/5/2024 8:20
2011,1166, ประสานแจ้งเจ้าหน้าที่เกี่ยวข้อง หาสาเหตุและแนวทางแก้ไขปัญหา,14/5/2024 8:21
2012,1165,ดำเนินการ Block source เรียบร้อย,14/5/2024 9:29
2013,1164,ดำเนินการ Block source เรียบร้อย,14/5/2024 9:30
2014,1159,ดำเนินการ Block แล้ว,14/5/2024 10:03
2015,1160,ดำเนินการ Block แล้ว,14/5/2024 10:03
2016,1167,ให้ทำการเก็บหลักฐาน สแกนช่องโหว่ของระบบ พร้อมทั้งประสานงานเจ้าหน้าที่ส่วนงานที่เกี่ยวข้องเพื่อให้คำแนะนำ หาสาเหตุและแนวทางแก้ไขต่อไป  โดยให้เวลาแก้ไขภายใน 3 วัน หากส่วนงานไม่ทำงานแก้ไขให้ทำหนังสือแจ้งเตือนส่วนงานต่อไป,15/5/2024 12:21
2017,1168,ประสานแจ้งผู้ใช้งาน หาสาเหตุและแนวทางแก้ไขปัญหา,15/5/2024 12:22
2018,1167,ผู้ดูแลได้ทำการแก้ไขเรียบร้อย สาเหตุเกิดจากเครื่องส่วนบุคคลโดน malware ทำให้ attacker นำ user password บนเครื่องเข้าไปเพิ่มเนื้อหาใน wordpress ซึ่งทางผู้ดูแลได้ทำการ format เครื่องดั่งกล่าว และติดตั้ง anti virus แล้ว,15/5/2024 13:30
2019,1168,ส่งอีเมลแจ้งเตือนผู้ใช้ แนะนำให้ตรวจสอบบัญชีและเปลี่ยนรหัสผ่าน,16/5/2024 10:29
2020,1169,ให้ Block Source IP ดังกล่าว,16/5/2024 15:38
2021,1169,ดำเนินการ Block source IP แล้ว,20/5/2024 9:59
2022,1166,src IP 10.110.39.10 เป็นเครื่อง reverse proxy ที่ทำการส่งต่อ HTTP request มายังเครื่อง web server จึงไม่สามารถหา IP ของเครื่องต้นทางได้,20/5/2024 10:10
2023,1170, ให้ทำการเก็บหลักฐาน สแกนช่องโหว่ของระบบ พร้อมทั้งประสานงานเจ้าหน้าที่ส่วนงานที่เกี่ยวข้องเพื่อให้คำแนะนำ หาสาเหตุและแนวทางแก้ไขต่อไป  โดยให้เวลาแก้ไขภายใน 3 วัน หากส่วนงานไม่ทำงานแก้ไขให้ทำหนังสือแจ้งเตือนส่วนงานต่อไป,21/5/2024 14:03
2024,1171,ให้ Block Source IP ดังกล่าว,21/5/2024 14:04
2025,1172,ให้ทำการเก็บหลักฐาน สแกนช่องโหว่ของระบบ พร้อมทั้งประสานงานเจ้าหน้าที่ส่วนงานที่เกี่ยวข้องเพื่อให้คำแนะนำ หาสาเหตุและแนวทางแก้ไขต่อไป  โดยให้เวลาแก้ไขภายใน 3 วัน หากส่วนงานไม่ทำงานแก้ไขให้ทำหนังสือแจ้งเตือนส่วนงานต่อไป ,21/5/2024 14:05
2026,1172,ผู้ดูแลได้ทำการลบ myweb ของ account นี้เรียบร้อย,21/5/2024 14:06
2027,1170,ผู้ดูแลได้ทำการแก้ไขเรียบร้อย,23/5/2024 15:53
2028,1173,ให้ Block Source IP ดังกล่าว,24/5/2024 8:09
2029,1173,ดำเนินการ Block source เรียบร้อย,24/5/2024 10:04
2030,1174,ให้ทำการเก็บหลักฐาน สแกนช่องโหว่ของระบบ พร้อมทั้งประสานงานเจ้าหน้าที่ส่วนงานที่เกี่ยวข้องเพื่อให้คำแนะนำ หาสาเหตุและแนวทางแก้ไขต่อไป  โดยให้เวลาแก้ไขภายใน 3 วัน หากส่วนงานไม่ทำงานแก้ไขให้ทำหนังสือแจ้งเตือนส่วนงานต่อไป ,29/5/2024 13:53
2031,1175,หาแนวทางจัดการต่อไป,29/5/2024 13:58
2032,1176,ประสานแจ้งผู้ใช้งาน หาสาเหตุและแนวทางแก้ไขปัญหา ,29/5/2024 13:58
2033,1174,แจ้งเตือนเหตุไปยังผู้ดูแลระบบของคณะเศรษฐศาสตร์แล้ว โดยขอให้แก้ไขภายในวันที่ 1 มิถุนายน 2567 พร้อมทั้งแนะนำให้เปลี่ยนรหัสผ่านของผู้ดูแลระบบ และอัปเกรดเวอร์ชันของซอฟต์แวร์ ผลการสแกนช่องโหว่จะได้ดำเนินการแจ้งเตือนผู้ดูแลระบบต่อไป,30/5/2024 13:50
2034,1176,ESET ได้ทำการ Block ไว้แล้ว,30/5/2024 14:06
2035,1177,ผู้ดูแลได้ดำเนินการแก้ไขแล้ว,4/6/2024 9:41
2036,1178,ให้หาแนวทางแก้ไขปัญหา,7/6/2024 15:46
2037,1171,ดำเนินการ Block แล้ว,11/6/2024 15:18
2038,1179,ให้ทำการเก็บหลักฐาน สแกนช่องโหว่ของระบบ พร้อมทั้งประสานงานเจ้าหน้าที่ส่วนงานที่เกี่ยวข้องเพื่อให้คำแนะนำ หาสาเหตุและแนวทางแก้ไขต่อไป  โดยให้เวลาแก้ไขภายใน 3 วัน หากส่วนงานไม่ทำงานแก้ไขให้ทำหนังสือแจ้งเตือนส่วนงานต่อไป,12/6/2024 14:26
2039,1180,ให้ Block Source IP ดังกล่าว,12/6/2024 14:27
2040,1181,ให้ Block Source IP ดังกล่าว,12/6/2024 14:28
2041,1182,ให้ Block Source IP ดังกล่าว,12/6/2024 14:28
2042,1183,ให้ Block Source IP ดังกล่าว,12/6/2024 14:28
2043,1179,ได้เก็บหลักฐาน และส่งข้อมูลผู้ดูแลได้ทำการแก้ไข และผู้ดูแลได้ทำการแก้ไขเรียบร้อยแล้ว,12/6/2024 14:29
2044,1184,ให้ Block Source IP ดังกล่าว,12/6/2024 14:29
2045,1185,ให้ Block Source IP ดังกล่าว,12/6/2024 14:29
2046,1186,ให้ Block Source IP ดังกล่าว,12/6/2024 14:29
